"","feature","EM_ClimatePriorityArea_velocity_585","EM_ClimatePriorityArea_o2os_585","EM_ClimatePriorityArea_phos_585","EM_ClimatePriorityArea_tos_585"
"11751","Equulites_rivulatus.1",46.4812332439678,41.769436997319,68.1300268096515,66.9839142091153
"11752","Equulites_stercorarius.1",33.474930362117,39.958217270195,69.066852367688,72.7715877437326
"11753","Eretmochelys_imbricata.1",45.0031665611146,45.1234958834706,65.5794806839772,72.017099430019
"11754","Eriphia_scabricula.1",45.1684311838306,42.5168431183831,65.7410972088547,70.4042348411934
"11755","Eriphia_sebana.1",49.4621342512909,46.4371772805508,67.6118760757315,73.0077452667814
"11756","Erisphex_aniarus.1",44.4484848484848,50.7818181818182,64.369696969697,71.0484848484848
"11757","Erisphex_pottii.1",43.1818181818182,60.1223776223776,77.7272727272727,62.4475524475524
"11758","Erosa_erosa.1",40.1132852729145,41.5808444902163,66.8228630278064,68.2904222451081
"11759","Erosaria_eburnea.1",39.9128751210068,42.6718296224589,64.8354307841239,69.1577928363988
"11760","Erronea_cylindrica.1",41.7691415313225,41.8793503480278,66.3457076566125,69.9825986078886
"11761","Erronea_errones.1",40.1741293532338,40.1741293532338,69.1231343283582,71.0136815920398
"11762","Ervilia_bisculpta.1",45.7882882882883,46.3588588588589,67.256006006006,72.1058558558559
"11763","Erylus_geodioides.1",51.6666666666667,51.6666666666667,81.6666666666667,91.6666666666667
"11764","Erylus_lendenfeldi.1",51.9047619047619,51.4285714285714,80.2380952380952,72.6190476190476
"11765","Erythrocles_scintillans.1",46.89508793208,46.8374772589448,65.0424499696786,72.5894481503942
"11766","Erythrotrichia_carnea.1",56.8560606060606,62.9734848484848,84.5643939393939,71.969696969697
"11767","Esperiopsis_challengeri.1",51.283185840708,50.4424778761062,81.1283185840708,70.6194690265487
"11768","Etelis_carbunculus.1",39.3059299191375,41.866576819407,61.0714285714286,71.6981132075472
"11769","Etelis_coruscans.1",43.3473053892216,44.5419161676647,63.997005988024,72.9850299401198
"11770","Etelis_radiosus.1",39.2452135493373,41.4837997054492,61.2113402061856,70.6553755522828
"11771","Ethalia_guamensis.1",40.4,41.9,64.9,70.8
"11772","Ethusa_hawaiiensis.1",48.45,45.125,67.2464285714286,72.8107142857143
"11773","Ethusa_izuensis.1",35.8504176157935,44.0736522399392,61.0250569476082,72.8549734244495
"11774","Etisus_demani.1",48.968253968254,46.9047619047619,68.7301587301587,73.015873015873
"11775","Etisus_dentatus.1",48.7943848059455,46.2840627580512,68.5631709331131,72.8777869529315
"11776","Etisus_electra.1",49.4064901793339,46.5670367207515,67.4978650725875,72.7711357813834
"11777","Etisus_frontalis.1",56.7288693743139,53.1833150384193,69.1383095499451,75.9165751920966
"11778","Etisus_laevimanus.1",46.6717210007581,46.31159969674,67.1986353297953,71.5200909780136
"11779","Etisus_splendidus.1",49.4600526777875,47.0412642669008,68.7269534679543,72.396839332748
"11780","Etisus_utilis.1",41.7818831942789,37.7056019070322,67.8247914183552,68.9570917759237
"11781","Etmopterus_bigelowi.1",33.8228601435323,26.4064414493261,40.7736740766672,42.9420619639419
"11782","Etmopterus_dianthus.1",27.6605890603086,39.6788218793829,27.9270687237027,84.2875175315568
"11783","Etmopterus_lucifer.1",26.3581936366746,28.5140837039571,29.662447257384,38.5189303227278
"11784","Etmopterus_pusillus.1",95,95,95,95
"11785","Etmopterus_splendidus.1",38.5521042084168,41.312625250501,62.8256513026052,70.1553106212425
"11786","Etrema_crassilabrum.1",37.3595505617978,38.1601123595506,67.7808988764045,62.7106741573034
"11787","Euacasta_dofleini.1",36.7518248175183,40.6152241918665,68.0552659019812,69.4421272158498
"11788","Euacasta_porata.1",35.1184834123223,38.2701421800948,71.5876777251185,64.9842022116904
"11789","Euaugaptilus_hecticus.1",35.8490566037736,42.4877707896576,59.4164919636618,72.5611460517121
"11790","Eubalichthys_caeruleoguttatus.1",58.0316742081448,48.5746606334842,76.0859728506787,62.3303167420814
"11791","Eubleekeria_jonesi.1",33.0779944289694,36.9150417827298,71.1838440111421,66.4206128133705
"11792","Eubleekeria_rapsoni.1",31.3546798029557,37.4384236453202,68.9490968801314,65.2052545155993
"11793","Eubleekeria_splendens.1",32.7355836849508,36.7440225035162,71.2165963431786,66.5400843881856
"11794","Eucalanus_elongatus.1",38.5220649458784,43.9009159034138,63.5179017485429,69.3713572023314
"11795","Eucalathis_rugosa.1",44.4307692307692,53.2,47.3538461538461,76.2923076923077
"11796","Euchaeta_marina.1",29.1058225508318,40.1833025261861,37.9004929143561,55.6508009858287
"11797","Euchaeta_media.1",95,95,95,95
"11798","Euchaeta_spinosa.1",95,95,95,95
"11799","Euchelus_asper.1",37.3703170028818,38.6023054755043,70.6340057636888,70.3602305475504
"11800","Euchelus_atratus.1",47.3982869379015,46.279443254818,73.2334047109208,74.0471092077088
"11801","Eucheuma_denticulatum.1",46.6629955947137,46.6629955947137,73.3425110132158,74.7026431718062
"11802","Euchirella_amoena.1",43.8461538461538,95,95,95
"11803","Euchirella_curticauda.1",41.8,95,95,95
"11804","Euchirella_formosa.1",95,95,95,95
"11805","Euchirella_indica.1",31.2941176470588,95,95,95
"11806","Euchirella_pulchra.1",31.1953488372093,40.1209302325581,45.5705426356589,64.4527131782946
"11807","Euchirella_venusta.1",43.4976152623211,48.406200317965,61.1685214626391,73.2511923688394
"11808","Eucidaris_metularia.1",35.5401111993646,43.4630659253376,63.1572676727562,71.7593328038126
"11809","Eucithara_alacris.1",40.1089211618257,42.2769709543568,65.0414937759336,70.2645228215768
"11810","Eucithara_coronata.1",41.4504716981132,43.3549528301887,66.3207547169811,69.0094339622641
"11811","Eucithara_delacouriana.1",59.931129476584,50.771349862259,58.3608815426997,64.9035812672176
"11812","Eucithara_souverbiei.1",58.1127982646421,47.8091106290672,67.5921908893709,68.2104121475054
"11813","Eucleoteuthis_luminosa.1",44.5342396777442,44.5342396777442,61.3242698892246,74.5745216515609
"11814","Eucoelium_coronaria.1",59.6276595744681,68.7234042553192,63.6702127659574,81.8617021276596
"11815","Eucoelium_mariae.1",58.0961538461538,51.5192307692308,59.1923076923077,63.5769230769231
"11816","Eucopia_unguiculata.1",27.0156438026474,27.0216606498195,25.3128760529483,37.7075812274368
"11817","Eucrate_laevis.1",45.9222614840989,46.660777385159,67.8091872791519,72.4416961130742
"11818","Eudendrium_capillare.1",44.6864111498258,76.1324041811847,56.2717770034843,90.6968641114983
"11819","Eudendrium_glomeratum.1",37.8661971830986,40.0070422535211,72.1197183098592,69.443661971831
"11820","Eudendrium_racemosum.1",42.8805496828753,44.3868921775899,64.3710359408034,69.291754756871
"11821","Eudiocrinus_indivisus.1",79.4545454545454,74.2727272727273,84.6363636363636,95
"11822","Eudiocrinus_venustulus.1",57.2794117647059,44.7058823529412,82.4264705882353,85.2205882352941
"11823","Eudistoma_album.1",53.495145631068,48.4223300970874,54.1868932038835,68.252427184466
"11824","Eudistoma_amplum.1",40.8536585365854,41.0975609756098,70.4878048780488,70.609756097561
"11825","Eudistoma_carnosum.1",45.5648148148148,46.9722222222222,73.3611111111111,71.6018518518518
"11826","Eudistoma_fragum.1",44.3160054719562,44.7058823529412,69.1381668946648,67.3187414500684
"11827","Eudistoma_glaucum.1",37.3161189358372,43.4115805946792,61.6236306729265,70.0978090766823
"11828","Eudistoma_hospitale.1",41.6957605985037,42.288029925187,67.7556109725686,67.7556109725686
"11829","Eudistoma_laysani.1",48.8461538461538,48.1730769230769,71.1538461538461,73.5576923076923
"11830","Eudistoma_ovatum.1",42.0620689655172,42.848275862069,70.7586206896552,69.9724137931034
"11831","Eudistoma_purpureum.1",27.5,95,50,95
"11832","Eudistoma_pyriforme.1",38.4772370486656,44.2935635792779,60.9968602825746,69.6467817896389
"11833","Eudistoma_reginum.1",40.3908484270734,42.8360343183985,64.5710200190658,68.7368922783603
"11834","Eudistoma_superlatum.1",54.3951612903226,56.3104838709677,79.2943548387097,73.1653225806452
"11835","Eudistoma_toealense.1",38.8152985074627,34.384328358209,69.3003731343284,68.4141791044776
"11836","Eudistoma_viride.1",38.0639730639731,47.020202020202,69.7306397306397,71.6498316498316
"11837","Eudolium_bairdii.1",31.3800904977376,55.0226244343891,43.4162895927602,84.2533936651584
"11838","Eudolium_crosseanum.1",30.7234042553191,53.7659574468085,42.8510638297872,84.4893617021277
"11839","Eudoxoides_mitra.1",45.4375,45.25,66.8125,71.8125
"11840","Eugonatonotus_crassus.1",34.9942263279446,42.1795612009238,57.8117782909931,72.1275981524249
"11841","Euherdmania_claviformis.1",63.75,69.1666666666667,67.0833333333333,76.25
"11842","Euherdmania_digitata.1",55.1398601398601,46.0606060606061,69.5337995337995,74.8484848484848
"11843","Eukrohnia_bathypelagica.1",59.0162957074722,29.2375463698993,79.267355590885,68.4558823529412
"11844","Eukrohnia_fowleri.1",33.3553326293559,41.0797254487856,56.1774023231257,72.1277719112988
"11845","Euleptorhamphus_viridis.1",34.3835007226772,26.5322610532558,41.0693770151577,44.7098172923693
"11846","Eumecichthys_fiski.1",62.5298507462687,28.1455223880597,82.3238805970149,73.9298507462687
"11847","Eumegistus_illustris.1",34.4966720633207,26.2048929663609,40.4437848533909,43.6292498650836
"11848","Eumida_sanguinea.1",NA,NA,NA,NA
"11849","Eumunida_capillata.1",37.0027624309392,43.7603591160221,59.0469613259669,73.3494475138122
"11850","Eumunida_funambulus.1",30.5698324022346,38.8491620111732,67.9329608938547,72.1787709497207
"11851","Eumunida_minor.1",46.5443786982248,51.3786982248521,63.0710059171598,74.7633136094675
"11852","Eumunida_smithii.1",65.5324074074074,42.5154320987654,55.2868852459016,72.8626543209877
"11853","Eunaticina_papilla.1",41.5217391304348,41.195652173913,67.7173913043478,70.5434782608696
"11854","Eunice_antennata.1",47.2440338722094,45.927636643572,67.3556581986143,71.451116243264
"11855","Eunice_aphroditois.1",45.5921052631579,46.4473684210526,66.6447368421053,72.5
"11856","Eunice_australis.1",42.8181818181818,43.8181818181818,73.8181818181818,72.5454545454545
"11857","Eunice_filamentosa.1",47.6919967663702,46.3864187550525,67.8900565885206,72.1907841552142
"11858","Eunice_indica.1",39.5111847555924,43.1317315658658,71.3090306545153,74.6934548467274
"11859","Eunice_laticeps.1",33.1949806949807,40.2557915057915,69.1409266409266,71.3416988416988
"11860","Eunice_norvegica.1",84.7482014388489,64.9280575539568,81.0975609756098,94.3165467625899
"11861","Eunice_savignyi.1",34.0462427745665,37.8901734104046,70.8381502890173,65.621387283237
"11862","Eunice_vittata.1",47.319391634981,46.5247148288973,68.6311787072243,70.509505703422
"11863","Euphausia_brevis.1",59.2077464788732,34.7887323943662,69.0199530516432,61.43779342723
"11864","Euphausia_diomedeae.1",87.8301886792453,61.3915094339623,92.311320754717,90.9669811320755
"11865","Euphausia_distinguenda.1",37.2870182555781,37.6724137931034,67.7332657200811,68.9858012170385
"11866","Euphausia_eximia.1",72.7659574468085,52.5531914893617,90.9574468085106,95
"11867","Euphausia_gibboides.1",43.8271925272444,43.0877010897768,63.5962636222107,71.0404774260508
"11868","Euphausia_hemigibba.1",37.6346153846154,50.4230769230769,53.7115384615385,87.3269230769231
"11869","Euphausia_pseudogibba.1",37.622061482821,43.119349005425,59.7257383966245,70.3767329716697
"11870","Euphausia_sibogae.1",33.5870967741935,38.7354838709677,70.7290322580645,67.7870967741935
"11871","Euphausia_tenera.1",68.1472684085511,42.874109263658,76.9477434679335,71.7577197149644
"11872","Euphilomedes_moroides.1",64.1452991452991,50.7478632478633,61.3034188034188,63.7393162393162
"11873","Euphyllia_glabrescens.1",38.901766004415,42.5717439293598,64.69646799117,71.826710816777
"11874","Euphyllia_yaeyamaensis.1",34.886191198786,36.7602427921093,70.0606980273141,69.48406676783
"11875","Euplica_deshayesii.1",40.5223068552775,42.4863982589771,64.7116430903156,69.7769314472252
"11876","Euplica_ionida.1",43.7350705754614,45.385450597177,64.7774158523344,69.728555917481
"11877","Euplica_scripta.1",40.4840319361277,42.2854291417166,63.8073852295409,70.8233532934132
"11878","Euplica_turturina.1",45.5576208178439,44.1449814126394,66.5706319702602,68.9544609665427
"11879","Euplica_varians.1",48.0345659163987,46.4308681672026,68.653536977492,72.2427652733119
"11880","Eupolymnia_nebulosa.1",63.0438756855576,62.6965265082267,74.1590493601463,73.4643510054845
"11881","Eupronoe_maculata.1",38.2497945768283,43.2456861133936,62.9950698438784,69.6302382908792
"11882","Eupronoe_minuta.1",40.7273603082852,43.1984585741811,64.7976878612717,66.902697495183
"11883","Euprotomicrus_bispinatus.1",31.7257574799165,25.8186792333481,44.9160288443292,38.1436207223733
"11884","Euprotomus_vomer.1",43.3485772357724,49.7205284552845,62.6575203252032,69.5121951219512
"11885","Euptilota_articulata.1",38.8636363636364,95,73.4090909090909,95
"11886","Euretaster_cribrosus.1",34.4146005509642,38.732782369146,73.0165289256198,66.4738292011019
"11887","Euretaster_insignis.1",37.9021879021879,41.4478764478764,73.7258687258687,68.7129987129987
"11888","Euristhmus_nudiceps.1",32.5491803278689,38.7786885245902,72.8852459016393,68.6803278688525
"11889","Euryale_aspera.1",35.03125,38.83125,70.89375,67.6875
"11890","Eurypegasus_draconis.1",45.2943615257048,47.2636815920398,69.0837479270315,71.9195688225539
"11891","Eurypon_clavatum.1",45.6362672322375,48.5577942735949,63.6691410392365,66.5906680805938
"11892","Euryspongia_delicatula.1",60.1666666666667,65.9722222222222,58.0555555555556,76
"11893","Eurysquilloides_sibogae.1",36.6693811074919,43.9413680781759,61.8892508143322,70.1669381107492
"11894","Eurythenes_gryllus.1",41.0740003064195,36.2563199019458,43.3591236402635,69.2814462999847
"11895","Eurythenes_thurstoni.1",26.0638516992791,33.4505664263646,34.0180226570546,50.4742533470649
"11896","Eurythoe_complanata.1",39.5,41.875,60.3333333333333,72.625
"11897","Eustomias_appositus.1",26.2628865979381,29.6134020618557,25,25
"11898","Eustomias_bifilis.1",31.8347762169226,26.6595883698138,36.0517396275727,37.7237830774257
"11899","Eustomias_bimargaritoides.1",43.1823599523242,26.7818831942789,44.9761620977354,53.3790226460071
"11900","Eustomias_braueri.1",33.4391353811149,25.5278725824801,51.8641638225256,39.9497155858931
"11901","Eustomias_bulbornatus.1",40.4304548101869,29.2439243924392,47.0397627998094,47.2761687933499
"11902","Eustomias_cirritus.1",28.3766233766234,40.1448551448551,27.0004995004995,90.5869130869131
"11903","Eustomias_crossotus.1",27.3694694015935,28.1022207153755,33.7307170706899,31.1701135785726
"11904","Eustomias_cryptobulbus.1",36.1611858919748,26.7364542511501,45.8570454932697,47.3583659907991
"11905","Eustomias_dendriticus.1",34.9204105344694,27.0282726568551,41.8338497288923,46.377807900852
"11906","Eustomias_enbarbatus.1",30.1498463114754,26.5657933255269,39.9390734777518,36.2646370023419
"11907","Eustomias_fissibarbis.1",30.105267005373,26.6051390767206,39.9597938521145,36.2895208158193
"11908","Eustomias_gibbsi.1",27.7946434831382,25.4234733225829,26.9620696908084,37.7588866297413
"11909","Eustomias_ioani.1",62.2777777777778,95,95,95
"11910","Eustomias_medusa.1",64.6808510638298,95,95,95
"11911","Eustomias_pacificus.1",36.7045454545455,83.3826429980276,84.2045454545455,85.6311637080868
"11912","Eustomias_parini.1",31.4090977556861,29.7778279861425,38.8499774062359,49.2242807651755
"11913","Eustomias_paxtoni.1",29.2863043119114,26.1316702461589,25.0016520733521,25.0016520733521
"11914","Eustomias_perplexus.1",26.0650919196238,29.7001923899102,33.9445275758871,31.0405087644292
"11915","Eustomias_schmidti.1",31.1385087752549,27.2025321253933,38.4847049012547,37.3215571813047
"11916","Eustomias_similis.1",29.0015682174595,38.5363303711448,37.443805541035,83.2305279665447
"11917","Eustomias_simplex.1",31.4145012573345,25.0923542090768,45.0200574781463,36.7981379475512
"11918","Eustomias_vitiazi.1",26.0464660711487,26.7685315781226,28.4285378467325,39.0510891709763
"11919","Eustomias_vulgaris.1",32.018837018837,26.3308763308763,33.6036036036036,37.7354627354627
"11920","Eusynstyela_grandis.1",54.2857142857143,95,81.4285714285714,95
"11921","Eusynstyela_hartmeyeri.1",48.6680327868852,46.2540983606557,67.7459016393443,72.8073770491803
"11922","Eusynstyela_latericius.1",38.9392378990731,42.4613800205973,66.7250257466529,67.8990731204943
"11923","Eutaeniophorus_festivus.1",25.1963731574864,26.1130236617533,27.3198700543057,35.040001939488
"11924","Euterpina_acutifrons.1",37.6984126984127,38.7037037037037,70.3703703703704,68.6111111111111
"11925","Euthalenessa_festiva.1",30.1328125,36.515625,69.9140625,67.984375
"11926","Euthynnus_affinis.1",44.7260273972603,46.5068493150685,66.7808219178082,72.6712328767123
"11927","Euxanthus_exsculptus.1",49.5865633074935,46.7226528854436,68.0792420327304,72.5796726959518
"11928","Euxanthus_huonii.1",49.826357969724,47.1193232413179,68.7756010685663,72.413178984862
"11929","Evermannella_ahlstromi.1",37.3741150947705,31.1911966202329,40.4113382050696,45.3468257593058
"11930","Evermannella_balbo.1",35.625,95,95,95
"11931","Eviota_afelei.1",51.0108695652174,47.0869565217391,69.804347826087,71.7663043478261
"11932","Eviota_albolineata.1",49.0133607399794,44.912641315519,69.4193216855087,72.5436793422405
"11933","Eviota_asymbasia.1",43.4285714285714,52.9285714285714,59.7142857142857,86.8571428571429
